institution,rank_2025,cycle,party,committee_type,total
UC Berkeley,17,2020,DEM,P,133261.0
UC Berkeley,17,2020,DEM,S,287057.0
UC Berkeley,17,2020,DEM,Y,121748.0
UC Berkeley,17,2020,REP,H,3107.0
UC Berkeley,17,2020,REP,S,2680.0
UC Berkeley,17,2020,REP,Y,2180.0
UC Davis,33,2008,DEM,H,12750.0
UC Davis,33,2008,DEM,Y,9783.0
UC Davis,33,2008,REP,Y,460.0
UC Davis,33,2012,DEM,H,91905.0
UC Davis,33,2012,DEM,S,500.0
UC Davis,33,2012,DEM,Y,20687.0
UC Davis,33,2012,REP,P,250.0
UC Davis,33,2012,REP,S,2500.0
UC Davis,33,2016,DEM,H,65789.0
UC Davis,33,2016,DEM,P,30705.0
UC Davis,33,2016,DEM,S,13680.0
UC Davis,33,2016,DEM,Y,41929.0
UC Davis,33,2016,REP,P,300.0
UC Davis,33,2016,REP,S,250.0
UC Davis,33,2016,REP,Y,2501.0
UC Davis,33,2020,DEM,H,54953.0
UC Davis,33,2020,DEM,P,67910.0
UC Davis,33,2020,DEM,S,105689.0
UC Davis,33,2020,DEM,Y,107898.0
UC Davis,33,2020,REP,H,4370.0
UC Davis,33,2020,REP,S,417.0
UC Davis,33,2020,REP,Y,1603.0
UC Irvine,33,2008,DEM,H,2750.0
UC Irvine,33,2008,DEM,S,1500.0
UC Irvine,33,2008,DEM,Y,6955.0
UC Irvine,33,2008,REP,Y,1250.0
UC Irvine,33,2012,DEM,H,6350.0
UC Irvine,33,2012,DEM,S,1700.0
UC Irvine,33,2012,DEM,Y,6000.0
UC Irvine,33,2012,REP,H,250.0
UC Irvine,33,2012,REP,P,250.0
UC Irvine,33,2016,DEM,H,4082.0
UC Irvine,33,2016,DEM,P,6701.0
UC Irvine,33,2016,DEM,S,4755.0
UC Irvine,33,2016,DEM,Y,8352.0
UC Irvine,33,2016,REP,P,2060.0
UC Irvine,33,2016,REP,Y,301.0
UC Irvine,33,2020,DEM,H,15899.0
UC Irvine,33,2020,DEM,P,29232.0
UC Irvine,33,2020,DEM,S,35721.0
UC Irvine,33,2020,DEM,Y,22782.0
UC Irvine,33,2020,REP,H,1840.0
UC Irvine,33,2020,REP,S,300.0
UC Irvine,33,2020,REP,Y,2245.0
UC Merced,58,2016,DEM,P,182.0
UC Merced,58,2020,DEM,P,1093.0
UC Merced,58,2020,DEM,S,1250.0
UC Merced,58,2020,DEM,Y,1125.0
UC Merced,58,2020,REP,Y,50.0
UC Riverside,76,2012,DEM,H,4050.0
UC Riverside,76,2012,DEM,S,450.0
UC Riverside,76,2012,DEM,Y,1200.0
UC Riverside,76,2016,DEM,H,5463.0
UC Riverside,76,2016,DEM,P,3703.0
UC Riverside,76,2016,DEM,S,1050.0
UC Riverside,76,2016,DEM,Y,5644.0
UC Riverside,76,2020,DEM,H,3242.0
UC Riverside,76,2020,DEM,P,4757.0
UC Riverside,76,2020,DEM,S,14699.0
UC Riverside,76,2020,DEM,Y,9004.0
UC San Diego,29,2008,DEM,H,250.0
UC San Diego,29,2008,DEM,Y,3451.0
UC San Diego,29,2012,DEM,H,5000.0
UC San Diego,29,2012,DEM,S,4500.0
UC San Diego,29,2012,DEM,Y,4550.0
UC San Diego,29,2012,REP,P,250.0
UC San Diego,29,2016,DEM,H,12119.0
UC San Diego,29,2016,DEM,P,13113.0
UC San Diego,29,2016,DEM,S,4380.0
UC San Diego,29,2016,DEM,Y,15834.0
UC San Diego,29,2016,REP,P,2025.0
UC San Diego,29,2016,REP,S,2000.0
UC San Diego,29,2016,REP,Y,1440.0
UC San Diego,29,2020,DEM,H,32124.0
UC San Diego,29,2020,DEM,P,22971.0
UC San Diego,29,2020,DEM,S,57077.0
UC San Diego,29,2020,DEM,Y,60946.0
UC San Diego,29,2020,REP,S,650.0
UC San Diego,29,2020,REP,Y,7910.0
UC Santa Barbara,39,2008,DEM,H,1650.0
UC Santa Barbara,39,2008,DEM,Y,250.0
UC Santa Barbara,39,2008,REP,H,300.0
UC Santa Barbara,39,2008,REP,Y,1620.0
UC Santa Barbara,39,2012,DEM,H,1500.0
UC Santa Barbara,39,2012,DEM,Y,1162.0
UC Santa Barbara,39,2016,DEM,H,7150.0
UC Santa Barbara,39,2016,DEM,P,3649.0
UC Santa Barbara,39,2016,DEM,S,1179.0
UC Santa Barbara,39,2016,DEM,Y,2670.0
UC Santa Barbara,39,2020,DEM,H,1350.0
UC Santa Barbara,39,2020,DEM,P,17870.0
UC Santa Barbara,39,2020,DEM,S,12718.0
UC Santa Barbara,39,2020,DEM,Y,8505.0
UC Santa Barbara,39,2020,REP,Y,300.0
UC Santa Cruz,84,2008,DEM,Y,1000.0
UC Santa Cruz,84,2012,DEM,H,500.0
UC Santa Cruz,84,2012,DEM,S,400.0
UC Santa Cruz,84,2016,DEM,P,526.0
UC Santa Cruz,84,2016,DEM,S,600.0
UC Santa Cruz,84,2016,DEM,Y,11459.0
UC Santa Cruz,84,2020,DEM,H,3772.0
UC Santa Cruz,84,2020,DEM,P,8538.0
UC Santa Cruz,84,2020,DEM,S,8716.0
UC Santa Cruz,84,2020,DEM,Y,2600.0
UCF,121,2008,DEM,H,500.0
UCF,121,2008,DEM,S,500.0
UCF,121,2008,DEM,Y,1000.0
UCF,121,2008,REP,Y,950.0
UCF,121,2012,DEM,S,300.0
UCF,121,2012,DEM,Y,4650.0
UCF,121,2012,REP,H,1250.0
UCF,121,2012,REP,Y,1450.0
UCF,121,2016,DEM,H,570.0
UCF,121,2016,DEM,P,5172.0
UCF,121,2016,DEM,S,160.0
UCF,121,2016,DEM,Y,4689.0
UCF,121,2016,REP,H,500.0
UCF,121,2016,REP,P,415.0
UCF,121,2016,REP,Y,289.0
UCF,121,2020,DEM,H,1500.0
UCF,121,2020,DEM,P,8933.0
UCF,121,2020,DEM,S,11516.0
UCF,121,2020,DEM,Y,10738.0
UCF,121,2020,REP,H,1250.0
UCF,121,2020,REP,S,850.0
UCF,121,2020,REP,Y,1683.0
UCLA,15,2008,DEM,H,5250.0
UCLA,15,2008,DEM,S,12615.0
UCLA,15,2008,DEM,Y,124325.0
UCLA,15,2008,REP,H,4850.0
UCLA,15,2008,REP,S,250.0
UCLA,15,2008,REP,Y,5361.0
UCLA,15,2012,DEM,H,29400.0
UCLA,15,2012,DEM,S,51750.0
UCLA,15,2012,DEM,Y,75511.0
UCLA,15,2012,REP,H,3450.0
UCLA,15,2012,REP,S,2800.0
UCLA,15,2012,REP,Y,6000.0
UCLA,15,2016,DEM,H,64848.0
UCLA,15,2016,DEM,P,63550.0
UCLA,15,2016,DEM,S,71404.0
UCLA,15,2016,DEM,Y,138852.0
UCLA,15,2016,REP,H,2400.0
UCLA,15,2016,REP,P,13958.0
UCLA,15,2016,REP,S,7000.0
UCLA,15,2016,REP,Y,4895.0
UCLA,15,2020,DEM,H,105830.0
UCLA,15,2020,DEM,P,133837.0
UCLA,15,2020,DEM,S,319270.0
UCLA,15,2020,DEM,Y,233902.0
UCLA,15,2020,REP,H,13372.0
UCLA,15,2020,REP,S,8432.0
UCLA,15,2020,REP,Y,17037.0
UMBC,144,2008,DEM,H,250.0
UMBC,144,2008,DEM,Y,8000.0
UMBC,144,2012,DEM,S,1750.0
UMBC,144,2012,DEM,Y,11150.0
UMBC,144,2016,DEM,P,622.0
UMBC,144,2016,DEM,S,735.0
UMBC,144,2016,DEM,Y,6221.0
UMBC,144,2016,REP,Y,801.0
UMBC,144,2020,DEM,H,1150.0
UMBC,144,2020,DEM,P,2579.0
UMBC,144,2020,DEM,S,10007.0
UMBC,144,2020,DEM,Y,13691.0
UMBC,144,2020,REP,H,850.0
UMBC,144,2020,REP,Y,790.0
UMass Amherst,58,2012,DEM,H,4500.0
UMass Amherst,58,2012,DEM,S,7850.0
UMass Amherst,58,2012,DEM,Y,2100.0
UMass Amherst,58,2016,DEM,H,6675.0
UMass Amherst,58,2016,DEM,P,17550.0
UMass Amherst,58,2016,DEM,S,1425.0
UMass Amherst,58,2016,DEM,Y,1075.0
UMass Amherst,58,2016,REP,Y,170.0
UMass Amherst,58,2020,DEM,H,2079.0
UMass Amherst,58,2020,DEM,P,31166.0
UMass Amherst,58,2020,DEM,S,23969.0
UMass Amherst,58,2020,DEM,Y,8097.0
USC,27,2008,DEM,H,69736.0
USC,27,2008,DEM,S,31456.0
USC,27,2008,DEM,Y,74517.0
USC,27,2008,REP,H,22150.0
USC,27,2008,REP,S,2950.0
USC,27,2008,REP,Y,93836.0
USC,27,2012,DEM,H,89250.0
USC,27,2012,DEM,P,1000.0
USC,27,2012,DEM,S,48364.0
USC,27,2012,DEM,Y,117010.0
USC,27,2012,REP,H,61699.0
USC,27,2012,REP,P,7350.0
USC,27,2012,REP,S,21250.0
USC,27,2012,REP,Y,27805.0
USC,27,2016,DEM,H,70410.0
USC,27,2016,DEM,P,60580.0
USC,27,2016,DEM,S,53739.0
USC,27,2016,DEM,Y,182714.0
USC,27,2016,REP,H,51896.0
USC,27,2016,REP,P,27543.0
USC,27,2016,REP,S,45850.0
USC,27,2016,REP,Y,265046.0
USC,27,2020,DEM,H,132388.0
USC,27,2020,DEM,P,105909.0
USC,27,2020,DEM,S,411540.0
USC,27,2020,DEM,Y,348906.0
USC,27,2020,REP,H,141612.0
USC,27,2020,REP,P,2800.0
USC,27,2020,REP,S,84148.0
USC,27,2020,REP,Y,81417.0
USF,91,2008,DEM,H,18150.0
USF,91,2008,DEM,S,3942.0
USF,91,2008,DEM,Y,9382.0
USF,91,2008,REP,H,750.0
USF,91,2008,REP,S,450.0
USF,91,2008,REP,Y,3225.0
USF,91,2012,DEM,H,18893.0
USF,91,2012,DEM,S,3450.0
USF,91,2012,DEM,Y,2944.0
USF,91,2012,REP,H,4800.0
USF,91,2012,REP,P,4750.0
USF,91,2012,REP,S,2000.0
USF,91,2012,REP,Y,3050.0
USF,91,2016,DEM,H,19803.0
USF,91,2016,DEM,P,13901.0
USF,91,2016,DEM,S,1860.0
USF,91,2016,DEM,Y,45295.0
USF,91,2016,REP,H,8800.0
USF,91,2016,REP,P,485.0
USF,91,2016,REP,S,100.0
USF,91,2016,REP,Y,678.0
USF,91,2020,DEM,H,18052.0
USF,91,2020,DEM,P,21260.0
USF,91,2020,DEM,S,30846.0
USF,91,2020,DEM,Y,24062.0
USF,91,2020,REP,H,7055.0
USF,91,2020,REP,S,1046.0
USF,91,2020,REP,Y,16870.0
UT Austin,30,2008,DEM,H,2500.0
UT Austin,30,2008,DEM,Y,9841.0
UT Austin,30,2012,DEM,H,6325.0
UT Austin,30,2012,DEM,S,1950.0
UT Austin,30,2012,DEM,Y,14620.0
UT Austin,30,2012,REP,P,1250.0
UT Austin,30,2012,REP,S,1250.0
UT Austin,30,2012,REP,Y,1000.0
UT Austin,30,2016,DEM,H,8071.0
UT Austin,30,2016,DEM,P,16908.0
UT Austin,30,2016,DEM,S,2850.0
UT Austin,30,2016,DEM,Y,18268.0
UT Austin,30,2016,REP,P,5710.0
UT Austin,30,2016,REP,S,1150.0
UT Austin,30,2016,REP,Y,476.0
UT Austin,30,2020,DEM,H,22453.0
UT Austin,30,2020,DEM,P,33683.0
UT Austin,30,2020,DEM,S,79893.0
UT Austin,30,2020,DEM,Y,53513.0
UT Austin,30,2020,REP,H,7515.0
UT Austin,30,2020,REP,S,4821.0
UT Austin,30,2020,REP,Y,7370.0
UT Dallas,109,2008,DEM,H,21450.0
UT Dallas,109,2008,DEM,S,24696.0
UT Dallas,109,2008,DEM,Y,35746.0
UT Dallas,109,2008,REP,H,6300.0
UT Dallas,109,2008,REP,S,13932.0
UT Dallas,109,2008,REP,Y,34370.0
UT Dallas,109,2012,DEM,H,53150.0
UT Dallas,109,2012,DEM,P,5000.0
UT Dallas,109,2012,DEM,S,43750.0
UT Dallas,109,2012,DEM,Y,41975.0
UT Dallas,109,2012,REP,H,30550.0
UT Dallas,109,2012,REP,P,3250.0
UT Dallas,109,2012,REP,S,31950.0
UT Dallas,109,2012,REP,Y,43420.0
UT Dallas,109,2016,DEM,H,43732.0
UT Dallas,109,2016,DEM,P,8710.0
UT Dallas,109,2016,DEM,S,54020.0
UT Dallas,109,2016,DEM,Y,43903.0
UT Dallas,109,2016,REP,H,47090.0
UT Dallas,109,2016,REP,P,14281.0
UT Dallas,109,2016,REP,S,43000.0
UT Dallas,109,2016,REP,Y,48154.0
UT Dallas,109,2020,DEM,H,48047.0
UT Dallas,109,2020,DEM,P,18029.0
UT Dallas,109,2020,DEM,S,30543.0
UT Dallas,109,2020,DEM,Y,18639.0
UT Dallas,109,2020,REP,H,79372.0
UT Dallas,109,2020,REP,S,70306.0
UT Dallas,109,2020,REP,Y,73860.0
UW Madison,39,2008,DEM,H,18300.0
UW Madison,39,2008,DEM,S,8250.0
UW Madison,39,2008,DEM,Y,13290.0
UW Madison,39,2008,REP,Y,300.0
UW Madison,39,2012,DEM,H,14000.0
UW Madison,39,2012,DEM,S,53225.0
UW Madison,39,2012,DEM,Y,18075.0
UW Madison,39,2012,REP,H,500.0
UW Madison,39,2016,DEM,H,12444.0
UW Madison,39,2016,DEM,P,26204.0
UW Madison,39,2016,DEM,S,12167.0
UW Madison,39,2016,DEM,Y,31134.0
UW Madison,39,2016,REP,H,300.0
UW Madison,39,2016,REP,S,885.0
UW Madison,39,2016,REP,Y,976.0
UW Madison,39,2020,DEM,H,11427.0
UW Madison,39,2020,DEM,P,44536.0
UW Madison,39,2020,DEM,S,48494.0
UW Madison,39,2020,DEM,Y,118333.0
UW Madison,39,2020,REP,H,1775.0
UW Madison,39,2020,REP,S,400.0
UW Madison,39,2020,REP,Y,1922.0
Univ at Albany,121,2008,DEM,Y,1250.0
Univ at Albany,121,2012,DEM,H,3250.0
Univ at Albany,121,2012,DEM,Y,250.0
Univ at Albany,121,2016,DEM,H,500.0
Univ at Albany,121,2016,DEM,P,3793.0
Univ at Albany,121,2016,DEM,S,425.0
Univ at Albany,121,2016,DEM,Y,357.0
Univ at Albany,121,2020,DEM,H,25.0
Univ at Albany,121,2020,DEM,P,6576.0
Univ at Albany,121,2020,DEM,S,8267.0
Univ at Albany,121,2020,DEM,Y,5292.0
Univ at Albany,121,2020,REP,Y,1218.0
Univ at Buffalo,76,2008,DEM,Y,250.0
Univ at Buffalo,76,2008,REP,Y,750.0
Univ at Buffalo,76,2012,DEM,S,1200.0
Univ at Buffalo,76,2012,DEM,Y,1250.0
Univ at Buffalo,76,2016,DEM,H,565.0
Univ at Buffalo,76,2016,DEM,P,8358.0
Univ at Buffalo,76,2016,DEM,S,221.0
Univ at Buffalo,76,2016,DEM,Y,6258.0
Univ at Buffalo,76,2020,DEM,H,2615.0
Univ at Buffalo,76,2020,DEM,P,18897.0
Univ at Buffalo,76,2020,DEM,S,6489.0
Univ at Buffalo,76,2020,DEM,Y,16256.0
Univ at Buffalo,76,2020,REP,S,365.0
Utah,136,2008,DEM,H,4050.0
Utah,136,2008,DEM,S,2400.0
Utah,136,2008,DEM,Y,8721.0
Utah,136,2008,REP,H,200.0
Utah,136,2008,REP,Y,1670.0
Utah,136,2012,DEM,H,2351.0
Utah,136,2012,DEM,S,3450.0
Utah,136,2012,DEM,Y,10850.0
Utah,136,2012,REP,H,500.0
Utah,136,2012,REP,Y,1000.0
Utah,136,2016,DEM,H,1550.0
Utah,136,2016,DEM,P,34137.0
Utah,136,2016,DEM,S,1608.0
Utah,136,2016,DEM,Y,32210.0
Utah,136,2016,REP,H,250.0
Utah,136,2016,REP,P,410.0
Utah,136,2016,REP,Y,89.0
Utah,136,2020,DEM,H,68511.0
Utah,136,2020,DEM,P,35601.0
Utah,136,2020,DEM,S,79545.0
Utah,136,2020,DEM,Y,66951.0
Utah,136,2020,REP,H,16957.0
Utah,136,2020,REP,S,400.0
Utah,136,2020,REP,Y,6847.0
VCU,136,2008,DEM,H,500.0
VCU,136,2008,DEM,S,11550.0
VCU,136,2008,DEM,Y,8597.0
VCU,136,2008,REP,H,250.0
VCU,136,2008,REP,S,1000.0
VCU,136,2008,REP,Y,3060.0
VCU,136,2012,DEM,H,500.0
VCU,136,2012,DEM,S,39450.0
VCU,136,2012,DEM,Y,10099.0
VCU,136,2012,REP,H,500.0
VCU,136,2012,REP,Y,250.0
VCU,136,2016,DEM,P,8642.0
VCU,136,2016,DEM,S,1942.0
VCU,136,2016,DEM,Y,11663.0
VCU,136,2016,REP,H,2045.0
VCU,136,2016,REP,P,1225.0
VCU,136,2016,REP,Y,3007.0
VCU,136,2020,DEM,H,53601.0
VCU,136,2020,DEM,P,17284.0
VCU,136,2020,DEM,S,41943.0
VCU,136,2020,DEM,Y,42308.0
VCU,136,2020,REP,H,3050.0
VCU,136,2020,REP,S,10763.0
VCU,136,2020,REP,Y,6009.0
Vanderbilt,18,2008,DEM,H,1000.0
Vanderbilt,18,2008,DEM,Y,20850.0
Vanderbilt,18,2008,REP,H,3500.0
Vanderbilt,18,2008,REP,S,1750.0
Vanderbilt,18,2008,REP,Y,2400.0
Vanderbilt,18,2012,DEM,H,5050.0
Vanderbilt,18,2012,DEM,S,1500.0
Vanderbilt,18,2012,DEM,Y,24080.0
Vanderbilt,18,2012,REP,H,1250.0
Vanderbilt,18,2012,REP,P,500.0
Vanderbilt,18,2012,REP,S,21950.0
Vanderbilt,18,2012,REP,Y,750.0
Vanderbilt,18,2016,DEM,H,1450.0
Vanderbilt,18,2016,DEM,P,14748.0
Vanderbilt,18,2016,DEM,S,24011.0
Vanderbilt,18,2016,DEM,Y,54308.0
Vanderbilt,18,2016,REP,H,11450.0
Vanderbilt,18,2016,REP,P,5977.0
Vanderbilt,18,2016,REP,S,6150.0
Vanderbilt,18,2016,REP,Y,3210.0
Vanderbilt,18,2020,DEM,H,3770.0
Vanderbilt,18,2020,DEM,P,25793.0
Vanderbilt,18,2020,DEM,S,197114.0
Vanderbilt,18,2020,DEM,Y,62655.0
Vanderbilt,18,2020,REP,H,2710.0
Vanderbilt,18,2020,REP,S,25550.0
Vanderbilt,18,2020,REP,Y,10822.0
Vermont,121,2008,DEM,Y,1800.0
Vermont,121,2012,DEM,H,350.0
Vermont,121,2012,DEM,S,750.0
Vermont,121,2012,DEM,Y,250.0
Vermont,121,2016,DEM,H,1100.0
Vermont,121,2016,DEM,P,30349.0
Vermont,121,2016,DEM,S,350.0
Vermont,121,2016,DEM,Y,3701.0
Vermont,121,2016,REP,H,300.0
Vermont,121,2016,REP,P,10500.0
Vermont,121,2020,DEM,H,700.0
Vermont,121,2020,DEM,P,28077.0
Vermont,121,2020,DEM,S,15844.0
Vermont,121,2020,DEM,Y,9950.0
Vermont,121,2020,REP,Y,25.0
Villanova,58,2008,DEM,S,655.0
Villanova,58,2008,DEM,Y,550.0
Villanova,58,2008,REP,H,450.0
Villanova,58,2012,DEM,S,950.0
Villanova,58,2012,DEM,Y,1650.0
Villanova,58,2012,REP,H,250.0
Villanova,58,2012,REP,S,1000.0
Villanova,58,2012,REP,Y,2500.0
Villanova,58,2016,DEM,P,3875.0
Villanova,58,2016,DEM,S,500.0
Villanova,58,2016,DEM,Y,10209.0
Villanova,58,2016,REP,Y,1150.0
Villanova,58,2020,DEM,H,1800.0
Villanova,58,2020,DEM,P,9474.0
Villanova,58,2020,DEM,S,4283.0
Villanova,58,2020,DEM,Y,9525.0
Villanova,58,2020,REP,S,500.0
Villanova,58,2020,REP,Y,700.0
Virginia,24,2008,DEM,H,2100.0
Virginia,24,2008,DEM,S,25200.0
Virginia,24,2008,DEM,Y,28576.0
Virginia,24,2008,REP,Y,5400.0
Virginia,24,2012,DEM,H,2000.0
Virginia,24,2012,DEM,S,88666.0
Virginia,24,2012,DEM,Y,30475.0
Virginia,24,2012,REP,H,6350.0
Virginia,24,2012,REP,P,250.0
Virginia,24,2012,REP,S,500.0
Virginia,24,2012,REP,Y,375.0
Virginia,24,2016,DEM,H,4849.0
Virginia,24,2016,DEM,P,16599.0
Virginia,24,2016,DEM,S,22046.0
Virginia,24,2016,DEM,Y,27829.0
Virginia,24,2016,REP,H,2327.0
Virginia,24,2016,REP,P,573.0
Virginia,24,2016,REP,Y,1221.0
Virginia,24,2020,DEM,H,121066.0
Virginia,24,2020,DEM,P,32645.0
Virginia,24,2020,DEM,S,130617.0
Virginia,24,2020,DEM,Y,45768.0
Virginia,24,2020,REP,H,1559.0
Virginia,24,2020,REP,S,750.0
Virginia,24,2020,REP,Y,3315.0
Virginia Tech,51,2008,DEM,H,500.0
Virginia Tech,51,2012,DEM,S,1500.0
Virginia Tech,51,2016,DEM,P,200.0
Virginia Tech,51,2016,DEM,Y,390.0
Virginia Tech,51,2020,DEM,P,250.0
Virginia Tech,51,2020,DEM,S,225.0
WPI,86,2008,DEM,H,1250.0
WPI,86,2008,DEM,S,4600.0
WPI,86,2008,DEM,Y,1696.0
WPI,86,2008,REP,H,250.0
WPI,86,2012,DEM,H,700.0
WPI,86,2012,DEM,S,12255.0
WPI,86,2012,DEM,Y,3250.0
WPI,86,2012,REP,H,5000.0
WPI,86,2016,DEM,H,8990.0
WPI,86,2016,DEM,P,4057.0
WPI,86,2016,DEM,S,4059.0
WPI,86,2016,DEM,Y,550.0
WPI,86,2016,REP,H,4950.0
WPI,86,2016,REP,P,485.0
WPI,86,2020,DEM,H,4765.0
WPI,86,2020,DEM,P,10159.0
WPI,86,2020,DEM,S,10176.0
WPI,86,2020,DEM,Y,2104.0
WPI,86,2020,REP,H,1250.0
WPI,86,2020,REP,Y,3425.0
Wake Forest,46,2008,DEM,Y,55716.0
Wake Forest,46,2008,REP,H,3500.0
Wake Forest,46,2008,REP,Y,6150.0
Wake Forest,46,2012,DEM,Y,2862.0
Wake Forest,46,2012,REP,H,2700.0
Wake Forest,46,2012,REP,P,1000.0
Wake Forest,46,2012,REP,Y,915.0
Wake Forest,46,2016,DEM,H,3700.0
Wake Forest,46,2016,DEM,P,1801.0
Wake Forest,46,2016,DEM,Y,1405.0
Wake Forest,46,2016,REP,H,700.0
Wake Forest,46,2016,REP,S,3100.0
Wake Forest,46,2016,REP,Y,2634.0
Wake Forest,46,2020,DEM,H,10704.0
Wake Forest,46,2020,DEM,P,7228.0
Wake Forest,46,2020,DEM,S,16269.0
Wake Forest,46,2020,DEM,Y,10989.0
Wake Forest,46,2020,REP,H,6905.0
Wake Forest,46,2020,REP,S,16450.0
Wake Forest,46,2020,REP,Y,1517.0
Washington,46,2008,DEM,H,2250.0
Washington,46,2008,DEM,S,8950.0
Washington,46,2008,DEM,Y,39931.0
Washington,46,2008,REP,H,250.0
Washington,46,2008,REP,S,1000.0
Washington,46,2008,REP,Y,650.0
Washington,46,2012,DEM,H,37700.0
Washington,46,2012,DEM,S,43499.0
Washington,46,2012,DEM,Y,129263.0
Washington,46,2012,REP,S,1250.0
Washington,46,2012,REP,Y,985.0
Washington,46,2016,DEM,H,36901.0
Washington,46,2016,DEM,P,57381.0
Washington,46,2016,DEM,S,57256.0
Washington,46,2016,DEM,Y,90655.0
Washington,46,2016,REP,P,1425.0
Washington,46,2016,REP,Y,1635.0
Washington,46,2020,DEM,H,108846.0
Washington,46,2020,DEM,P,146138.0
Washington,46,2020,DEM,S,321359.0
Washington,46,2020,DEM,Y,255321.0
Washington,46,2020,REP,H,1410.0
Washington,46,2020,REP,S,2950.0
Washington,46,2020,REP,Y,16940.0
Washington Univ,21,2008,DEM,Y,750.0
Washington Univ,21,2012,DEM,H,250.0
Washington Univ,21,2012,DEM,Y,1750.0
Washington Univ,21,2016,DEM,H,1000.0
Washington Univ,21,2016,DEM,P,1995.0
Washington Univ,21,2016,DEM,S,2050.0
Washington Univ,21,2016,DEM,Y,2948.0
Washington Univ,21,2020,DEM,H,4243.0
Washington Univ,21,2020,DEM,P,12311.0
Washington Univ,21,2020,DEM,S,16769.0
Washington Univ,21,2020,DEM,Y,16519.0
Washington Univ,21,2020,REP,P,300.0
Washington Univ,21,2020,REP,S,1116.0
Washington Univ,21,2020,REP,Y,300.0
William & Mary,54,2008,DEM,S,4900.0
William & Mary,54,2008,DEM,Y,30980.0
William & Mary,54,2012,DEM,S,14100.0
William & Mary,54,2012,DEM,Y,3850.0
William & Mary,54,2012,REP,H,2000.0
William & Mary,54,2012,REP,Y,1000.0
William & Mary,54,2016,DEM,P,7475.0
William & Mary,54,2016,DEM,S,2950.0
William & Mary,54,2016,DEM,Y,3056.0
William & Mary,54,2016,REP,H,1000.0
William & Mary,54,2016,REP,P,413.0
William & Mary,54,2020,DEM,H,16636.0
William & Mary,54,2020,DEM,P,8665.0
William & Mary,54,2020,DEM,S,6947.0
William & Mary,54,2020,DEM,Y,9280.0
William & Mary,54,2020,REP,S,1021.0
Yale,5,2008,DEM,H,19050.0
Yale,5,2008,DEM,S,8870.0
Yale,5,2008,DEM,Y,89518.0
Yale,5,2008,REP,H,1250.0
Yale,5,2008,REP,S,500.0
Yale,5,2008,REP,Y,300.0
Yale,5,2012,DEM,H,60750.0
Yale,5,2012,DEM,S,66750.0
Yale,5,2012,DEM,Y,53164.0
Yale,5,2012,REP,Y,1070.0
Yale,5,2016,DEM,H,32520.0
Yale,5,2016,DEM,P,29513.0
Yale,5,2016,DEM,S,49078.0
Yale,5,2016,DEM,Y,83480.0
Yale,5,2016,REP,P,3750.0
Yale,5,2016,REP,S,500.0
Yale,5,2016,REP,Y,1489.0
Yale,5,2020,DEM,H,80500.0
Yale,5,2020,DEM,P,70611.0
Yale,5,2020,DEM,S,242223.0
Yale,5,2020,DEM,Y,220797.0
Yale,5,2020,REP,H,1045.0
Yale,5,2020,REP,S,5215.0
Yale,5,2020,REP,Y,4730.0
Yeshiva,98,2008,DEM,Y,5611.0
Yeshiva,98,2008,REP,Y,28500.0
Yeshiva,98,2012,DEM,Y,2000.0
Yeshiva,98,2016,DEM,H,2100.0
Yeshiva,98,2016,DEM,P,500.0
Yeshiva,98,2016,DEM,S,200.0
Yeshiva,98,2016,DEM,Y,2765.0
Yeshiva,98,2016,REP,P,3430.0
Yeshiva,98,2020,DEM,H,3658.0
Yeshiva,98,2020,DEM,P,9981.0
Yeshiva,98,2020,DEM,S,8765.0
Yeshiva,98,2020,DEM,Y,7445.0
Yeshiva,98,2020,REP,Y,305.0
